Vehicle Identification Number,DATE (UTC),Anti-lock Braking State,Accelerator Pressure,Automatic Lane Change State,Automatic Emergency Braking State,Driver Attentiveness,Autopilot System State,Brake Pressure,Brake Application State,Driver Braking State,Crash System Wakeup,Cruise Control State,Crash Severity,"Door External Release - Left, Front","Door External Release - Left, Rear","Door External Release - Right, Front","Door External Release - Right, Rear","Door Internal Release - Left, Front","Door Internal Release - Left, Rear","Door Internal Release - Right, Front","Door Internal Release - Right, Rear",Frunk Release - Internal,Left Turn Signal Indicator,Right Turn Signal Indicator,Collision Indicator - Frontal,Gear Selection,Keycard Scanner - Center Console,Keycard Scanner - Left Reader,Keycard - Identity,Lane Assist State,Lateral Acceleration,Brake Light Status - Left,Collision Indicator - Left Side,Lock Request Source,Longitudinal Acceleration,Remote Start Indicator,Navigating  to Charging Station Indicator,Navigation System Status,Odometer Reading,On Phone Indicator,"Occupancy Classification - Front, Right",Steering Angle,Steering Torque,Collision Indicator - Rear,Vehicle Summon & Autopark State,Brake Light Status - Right,ADAS Activation Indicator,ADAS Set Speed,ADAS Following Distance - Decrease,ADAS Following Distance - Increase,Collision Indicator - Right Side,Collision Indicator - Rollover,"Occupancy Status - Backseat, Center","Occupancy Status - Front, Left","Occupancy Status - Backseat, Left","Occupancy Status - Front, Right","Occupancy Status - Backseat, Right","Seatbelt Buckle Status - Backseat, Center",Seatbelt Buckle Status - Driver,"Seatbelt Buckle Status - Left, Rear",Seatbelt Buckle Status - Passenger,"Seatbelt Buckle Status - Right, Rear",Stability Control System State,Traction Control System State,High Beams Status - Left,Headlight Status - Left,High Beams Status - Right,Headlight Status - Right,"Door Status - Left, Front","Door Status - Right, Front",Tail Lights Status - Left,"Door Status - Left, Rear","Door Status - Right, Rear",Tail Lights Status - Right,Tire Pressure Warning,"Tire Pressure - Front, Left","Tire Pressure - Front, Right","Tire Pressure - Rear, Left","Tire Pressure - Rear, Right",Traction Control Warning Light,Turn Signal Activation Method,Frunk Release - UI,Parking Brake Indicator,Trunk Status,Lock Status - Vehicle,Setting - Acceleration Mode,Setting - Automatic Emergency Braking,Setting - Automatic High Beams,Setting - Automatic Lane Change,Setting - Automatic Mirror Fold,Setting - Autosteer,Setting - Emergency Lane Keep,Setting - Forward Collision Warning,Setting - Forward Collision Warning Sensitivity,Setting - Headlamps,Setting - Headlamps After Exit,Setting - Lane Change Mode,Setting - Lane Departure Warning,Setting - Lane Keep Assist,Setting - Navigate with ADAS,Setting - Access Code Required to Drive,Setting - Steering Mode,Setting - Steering Sensitivity,Setting - Stop Mode,Setting - Alarm,Setting - walkaway lock mode,ADAS Activation Method Setting,Pitch Rate,Alarm State,Vehicle Authentication Status,Roll Rate,Vehicle Speed,Yaw Rate,Vertical Acceleration,Windshield Wiper State,Windshield Wiper Speed
5YJ3E1EA7RF870431, 2024-10-24 00:17:56.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:56.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:56.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:56.674,,,Both Lanes Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:56.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:56.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:56.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.887,,,Right Lane Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:57.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:58.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.06,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:58.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:58.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,-1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:58.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:58.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:17:59.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.18,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:00.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:01.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.11,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blindspot Warning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.834,,,No Available Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:02.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:03.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monitoring State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5YJ3E1EA7RF870431, 2024-10-24 00:18:04.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
